"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
1754,"Judge of Election ELIZABETH TP WARD 6 DIST 1  (Prec-0194 (Vote For 1)","WRITE-IN","",1,0.72,614,192,1,1,"0","0"
1755,"Judge of Election ELIZABETH TP WARD 6 DIST 2  (Prec-0195 (Vote For 1)","Audrey B. Carr","Dem",130,97.74,724,224,1,1,"0","0"
1756,"Judge of Election ELIZABETH TP WARD 6 DIST 2  (Prec-0195 (Vote For 1)","WRITE-IN","",3,2.26,724,224,1,1,"0","0"
1757,"Judge of Election EMSWORTH DIST 2  (Prec-0198) (Vote For 1)","Timothy R. Donovan","D/R",242,100.00,946,271,1,1,"0","0"
1758,"Judge of Election EMSWORTH DIST 2  (Prec-0198) (Vote For 1)","WRITE-IN","",0,0.00,946,271,1,1,"0","0"
1759,"Judge of Election FAWN DIST 1  (Prec-0202) (Vote For 1)","Mary E. Thompson","Dem",95,100.00,537,144,1,1,"0","0"
1760,"Judge of Election FAWN DIST 1  (Prec-0202) (Vote For 1)","WRITE-IN","",0,0.00,537,144,1,1,"0","0"
1761,"Judge of Election FAWN DIST 2  (Prec-0203) (Vote For 1)","Virginia Dailey-Graff","Dem",157,98.74,905,296,1,1,"0","0"
1762,"Judge of Election FAWN DIST 2  (Prec-0203) (Vote For 1)","WRITE-IN","",2,1.26,905,296,1,1,"0","0"
1763,"Judge of Election FINDLAY DIST 1  (Prec-0204) (Vote For 1)","Stephanie Kaminskas","Rep",177,93.16,1140,246,1,1,"0","0"
1764,"Judge of Election FINDLAY DIST 1  (Prec-0204) (Vote For 1)","WRITE-IN","",13,6.84,1140,246,1,1,"0","0"
1765,"Judge of Election FOREST HILLS DIST 8  (Prec-0214) (Vote For 1)","Laura Budde","Dem",182,99.45,715,225,1,1,"0","0"
1766,"Judge of Election FOREST HILLS DIST 8  (Prec-0214) (Vote For 1)","WRITE-IN","",1,0.55,715,225,1,1,"0","0"
1767,"Judge of Election FORWARD DIST 2  (Prec-0216) (Vote For 1)","Amy L. Cline","Dem",137,100.00,875,232,1,1,"0","0"
1768,"Judge of Election FORWARD DIST 2  (Prec-0216) (Vote For 1)","WRITE-IN","",0,0.00,875,232,1,1,"0","0"
1769,"Judge of Election FORWARD DIST 4  (Prec-0218) (Vote For 1)","Susan Skrinjorich","Dem",84,100.00,445,128,1,1,"0","0"
1770,"Judge of Election FORWARD DIST 4  (Prec-0218) (Vote For 1)","WRITE-IN","",0,0.00,445,128,1,1,"0","0"
1771,"Judge of Election FOX CHAPEL DIST 2  (Prec-0220) (Vote For 1)","James A. Wasik","Dem",175,100.00,995,243,1,1,"0","0"
1772,"Judge of Election FOX CHAPEL DIST 2  (Prec-0220) (Vote For 1)","WRITE-IN","",0,0.00,995,243,1,1,"0","0"
1773,"Judge of Election GLASSPORT DIST 2  (Prec-0235) (Vote For 1)","Linda L. Rendulic","Rep",51,100.00,389,71,1,1,"0","0"
1774,"Judge of Election GLASSPORT DIST 2  (Prec-0235) (Vote For 1)","WRITE-IN","",0,0.00,389,71,1,1,"0","0"
1775,"Judge of Election GLASSPORT DIST 5  (Prec-0238) (Vote For 1)","Sylvina March","Dem",127,98.45,496,168,1,1,"0","0"
1776,"Judge of Election GLASSPORT DIST 5  (Prec-0238) (Vote For 1)","WRITE-IN","",2,1.55,496,168,1,1,"0","0"
1777,"Judge of Election GREEN TREE DIST 1  (Prec-0241) (Vote For 1)","Randy David Short","Rep",167,98.82,787,242,1,1,"0","0"
1778,"Judge of Election GREEN TREE DIST 1  (Prec-0241) (Vote For 1)","WRITE-IN","",2,1.18,787,242,1,1,"0","0"
1779,"Judge of Election GREEN TREE DIST 2  (Prec-0242) (Vote For 1)","Jo Ann Whitaker","Rep",169,98.26,1060,270,1,1,"0","0"
1780,"Judge of Election GREEN TREE DIST 2  (Prec-0242) (Vote For 1)","WRITE-IN","",3,1.74,1060,270,1,1,"0","0"
1781,"Judge of Election HAMPTON DIST 5  (Prec-0249) (Vote For 1)","Michele W. Bondi","Dem",115,100.00,707,168,1,1,"0","0"
1782,"Judge of Election HAMPTON DIST 5  (Prec-0249) (Vote For 1)","WRITE-IN","",0,0.00,707,168,1,1,"0","0"
1783,"Judge of Election HAMPTON DIST 8  (Prec-0252) (Vote For 1)","Carl Adam Ronald","Dem",198,96.59,930,292,1,1,"0","0"
1784,"Judge of Election HAMPTON DIST 8  (Prec-0252) (Vote For 1)","WRITE-IN","",7,3.41,930,292,1,1,"0","0"
1785,"Judge of Election HAMPTON DIST 12  (Prec-0256) (Vote For 1)","Richard D. Vtipil","Dem",196,100.00,843,279,1,1,"0","0"
1786,"Judge of Election HAMPTON DIST 12  (Prec-0256) (Vote For 1)","WRITE-IN","",0,0.00,843,279,1,1,"0","0"
1787,"Judge of Election HAMPTON DIST 13  (Prec-0257) (Vote For 1)","Bethany Karger","Rep",124,99.20,756,227,1,1,"0","0"
1788,"Judge of Election HAMPTON DIST 13  (Prec-0257) (Vote For 1)","WRITE-IN","",1,0.80,756,227,1,1,"0","0"
1789,"Judge of Election HARRISON WARD 1 DIST 2  (Prec-0262) (Vote For 1)","Linda S. Mamula","Rep",120,98.36,580,151,1,1,"0","0"
1790,"Judge of Election HARRISON WARD 1 DIST 2  (Prec-0262) (Vote For 1)","WRITE-IN","",2,1.64,580,151,1,1,"0","0"
1791,"Judge of Election HARRISON WARD 2 DIST 2  (Prec-0265) (Vote For 1)","Mary Jane E. Zdila","Dem",98,98.00,611,123,1,1,"0","0"
1792,"Judge of Election HARRISON WARD 2 DIST 2  (Prec-0265) (Vote For 1)","WRITE-IN","",2,2.00,611,123,1,1,"0","0"
1793,"Judge of Election HARRISON WARD 4 DIST 2  (Prec-0269) (Vote For 1)","Susan Mason","Dem",120,100.00,584,145,1,1,"0","0"
1794,"Judge of Election HARRISON WARD 4 DIST 2  (Prec-0269) (Vote For 1)","WRITE-IN","",0,0.00,584,145,1,1,"0","0"
1795,"Judge of Election HEIDELBERG  (Prec-0273) (Vote For 1)","Rowene Selva","Dem",179,99.44,851,253,1,1,"0","0"
1796,"Judge of Election HEIDELBERG  (Prec-0273) (Vote For 1)","WRITE-IN","",1,0.56,851,253,1,1,"0","0"
1797,"Judge of Election HOMESTEAD WARD 1 DIST 1  (Prec-0274) (Vote For 1)","Audrey Weaver","Dem",85,100.00,612,99,1,1,"0","0"
1798,"Judge of Election HOMESTEAD WARD 1 DIST 1  (Prec-0274) (Vote For 1)","WRITE-IN","",0,0.00,612,99,1,1,"0","0"
1799,"Judge of Election HOMESTEAD WARD 2 DIST 2  (Prec-0277) (Vote For 1)","Christina Purifoy","Dem",63,100.00,318,70,1,1,"0","0"
1800,"Judge of Election HOMESTEAD WARD 2 DIST 2  (Prec-0277) (Vote For 1)","WRITE-IN","",0,0.00,318,70,1,1,"0","0"
1801,"Judge of Election INDIANA DIST 2  (Prec-0281) (Vote For 1)","Richard Sublinsky","Dem",114,98.28,879,186,1,1,"0","0"
1802,"Judge of Election INDIANA DIST 2  (Prec-0281) (Vote For 1)","WRITE-IN","",2,1.72,879,186,1,1,"0","0"
1803,"Judge of Election INDIANA DIST 3  (Prec-0282) (Vote For 1)","Joan Herstek","Dem",119,100.00,1212,164,1,1,"0","0"
1804,"Judge of Election INDIANA DIST 3  (Prec-0282) (Vote For 1)","WRITE-IN","",0,0.00,1212,164,1,1,"0","0"
1805,"Judge of Election INDIANA DIST 4  (Prec-0283) (Vote For 1)","Christopher M. Schriver","Dem",178,100.00,1090,265,1,1,"0","0"
1806,"Judge of Election INDIANA DIST 4  (Prec-0283) (Vote For 1)","WRITE-IN","",0,0.00,1090,265,1,1,"0","0"
1807,"Judge of Election JEFFERSON HL DIST 1  (Prec-0288) (Vote For 1)","Kathleen A. Taucher","Rep",320,100.00,1561,421,1,1,"0","0"
1808,"Judge of Election JEFFERSON HL DIST 1  (Prec-0288) (Vote For 1)","WRITE-IN","",0,0.00,1561,421,1,1,"0","0"
1809,"Judge of Election KENNEDY DIST 4  (Prec-0299) (Vote For 1)","Vanessa McDaniel","Dem",134,100.00,437,148,1,1,"0","0"
1810,"Judge of Election KENNEDY DIST 4  (Prec-0299) (Vote For 1)","WRITE-IN","",0,0.00,437,148,1,1,"0","0"
1811,"Judge of Election KENNEDY DIST 6  (Prec-0301) (Vote For 1)","Joann M. Seifried","Dem",139,100.00,829,161,1,1,"0","0"
1812,"Judge of Election KENNEDY DIST 6  (Prec-0301) (Vote For 1)","WRITE-IN","",0,0.00,829,161,1,1,"0","0"
1813,"Judge of Election LEET DIST 1  (Prec-0304) (Vote For 1)","Mary G. Soster","Rep",90,95.74,389,139,1,1,"0","0"
1814,"Judge of Election LEET DIST 1  (Prec-0304) (Vote For 1)","WRITE-IN","",4,4.26,389,139,1,1,"0","0"
1815,"Judge of Election LEET DIST 2  (Prec-0305) (Vote For 1)","Bonnie J. Megan","Rep",165,100.00,750,222,1,1,"0","0"
1816,"Judge of Election LEET DIST 2  (Prec-0305) (Vote For 1)","WRITE-IN","",0,0.00,750,222,1,1,"0","0"
1817,"Judge of Election LEETSDALE  (Prec-0306) (Vote For 1)","Yvonne M. Kass","Rep",168,98.82,873,260,1,1,"0","0"
1818,"Judge of Election LEETSDALE  (Prec-0306) (Vote For 1)","WRITE-IN","",2,1.18,873,260,1,1,"0","0"
1819,"Judge of Election LINCOLN  (Prec-0309) (Vote For 1)","Sarajaine Vay","Rep",125,100.00,691,168,1,1,"0","0"
1820,"Judge of Election LINCOLN  (Prec-0309) (Vote For 1)","WRITE-IN","",0,0.00,691,168,1,1,"0","0"
1821,"Judge of Election MARSHALL DIST 5  (Prec-0314) (Vote For 1)","Gloria J. Bush","Rep",154,97.47,1441,233,1,1,"0","0"
1822,"Judge of Election MARSHALL DIST 5  (Prec-0314) (Vote For 1)","WRITE-IN","",4,2.53,1441,233,1,1,"0","0"
1823,"Judge of Election MCCANDLESS WARD 1 DIST 2  (Prec-0317) (Vote For 1)","Christopher M. Richard","Dem",137,97.16,922,217,1,1,"0","0"
1824,"Judge of Election MCCANDLESS WARD 1 DIST 2  (Prec-0317) (Vote For 1)","WRITE-IN","",4,2.84,922,217,1,1,"0","0"
1825,"Judge of Election MCCANDLESS WARD 2 DIST 2  (Prec-0320) (Vote For 1)","Beverly Aufman","Rep",196,96.08,856,273,1,1,"0","0"
1826,"Judge of Election MCCANDLESS WARD 2 DIST 2  (Prec-0320) (Vote For 1)","WRITE-IN","",8,3.92,856,273,1,1,"0","0"
1827,"Judge of Election MCCANDLESS WARD 4 DIST 3  (Prec-0327) (Vote For 1)","W. Douglas Drumheller","Rep",207,99.04,729,283,1,1,"0","0"
1828,"Judge of Election MCCANDLESS WARD 4 DIST 3  (Prec-0327) (Vote For 1)","WRITE-IN","",2,0.96,729,283,1,1,"0","0"
1829,"Judge of Election MCCANDLESS WARD 5 DIST 1  (Prec-0328) (Vote For 1)","Tom Saffa","Rep",157,98.74,820,241,1,1,"0","0"
1830,"Judge of Election MCCANDLESS WARD 5 DIST 1  (Prec-0328) (Vote For 1)","WRITE-IN","",2,1.26,820,241,1,1,"0","0"
1831,"Judge of Election MCCANDLESS WARD 5 DIST 2  (Prec-0329) (Vote For 1)","Philip E. McLaughlin","Rep",194,97.49,1317,298,1,1,"0","0"
1832,"Judge of Election MCCANDLESS WARD 5 DIST 2  (Prec-0329) (Vote For 1)","WRITE-IN","",5,2.51,1317,298,1,1,"0","0"
1833,"Judge of Election MCKEESPORT WARD 2  (Prec-0339) (Vote For 1)","Marian J. Swindle","Dem",29,100.00,266,31,1,1,"0","0"
1834,"Judge of Election MCKEESPORT WARD 2  (Prec-0339) (Vote For 1)","WRITE-IN","",0,0.00,266,31,1,1,"0","0"
1835,"Judge of Election MCKEESPORT WARD 3 DIST 2  (Prec-0341) (Vote For 1)","Carol Ann Brown","Dem",15,100.00,122,20,1,1,"0","0"
1836,"Judge of Election MCKEESPORT WARD 3 DIST 2  (Prec-0341) (Vote For 1)","WRITE-IN","",0,0.00,122,20,1,1,"0","0"
1837,"Judge of Election MCKEESPORT WARD 7 DIST 3  (Prec-0348) (Vote For 1)","Joanne Wakefield","Dem",35,100.00,351,45,1,1,"0","0"
1838,"Judge of Election MCKEESPORT WARD 7 DIST 3  (Prec-0348) (Vote For 1)","WRITE-IN","",0,0.00,351,45,1,1,"0","0"
1839,"Judge of Election MCKEESPORT WARD 7 DIST 7  (Prec-0352) (Vote For 1)","Marie Domingo","Dem",50,100.00,377,59,1,1,"0","0"
1840,"Judge of Election MCKEESPORT WARD 7 DIST 7  (Prec-0352) (Vote For 1)","WRITE-IN","",0,0.00,377,59,1,1,"0","0"
1841,"Judge of Election MCKEESPORT WARD 8 DIST 1  (Prec-0353) (Vote For 1)","Marcia Sproul","Rep",26,100.00,320,55,1,1,"0","0"
1842,"Judge of Election MCKEESPORT WARD 8 DIST 1  (Prec-0353) (Vote For 1)","WRITE-IN","",0,0.00,320,55,1,1,"0","0"
1843,"Judge of Election MCKEESPORT WARD 8 DIST 4  (Prec-0356) (Vote For 1)","Sondra L. Cherepko","Dem",79,100.00,458,107,1,1,"0","0"
1844,"Judge of Election MCKEESPORT WARD 8 DIST 4  (Prec-0356) (Vote For 1)","WRITE-IN","",0,0.00,458,107,1,1,"0","0"
1845,"Judge of Election MCKEESPORT WARD 8 DIST 6  (Prec-0358) (Vote For 1)","Park W. Tarbell","Rep",22,100.00,231,32,1,1,"0","0"
1846,"Judge of Election MCKEESPORT WARD 8 DIST 6  (Prec-0358) (Vote For 1)","WRITE-IN","",0,0.00,231,32,1,1,"0","0"
1847,"Judge of Election MCKEESPORT WARD 11 DIST 1  (Prec-0364) (Vote For 1)","Janice Clemente","Dem",84,100.00,457,103,1,1,"0","0"
1848,"Judge of Election MCKEESPORT WARD 11 DIST 1  (Prec-0364) (Vote For 1)","WRITE-IN","",0,0.00,457,103,1,1,"0","0"
1849,"Judge of Election MCKEES ROCKS WARD 2 DIST 2  (Prec-0373 (Vote For 1)","Alex R. Nagy","Dem",71,100.00,661,80,1,1,"0","0"
1850,"Judge of Election MCKEES ROCKS WARD 2 DIST 2  (Prec-0373 (Vote For 1)","WRITE-IN","",0,0.00,661,80,1,1,"0","0"
1851,"Judge of Election MCKEES ROCKS WARD 3 DIST 1  (Prec-0374 (Vote For 1)","Judith Harbaugh","Rep",78,98.73,754,130,1,1,"0","0"
1852,"Judge of Election MCKEES ROCKS WARD 3 DIST 1  (Prec-0374 (Vote For 1)","WRITE-IN","",1,1.27,754,130,1,1,"0","0"
1853,"Judge of Election MCKEES ROCKS WARD 3 DIST 3  (Prec-0376 (Vote For 1)","Janet T. Muhr","Dem",77,100.00,545,95,1,1,"0","0"
1854,"Judge of Election MCKEES ROCKS WARD 3 DIST 3  (Prec-0376 (Vote For 1)","WRITE-IN","",0,0.00,545,95,1,1,"0","0"
1855,"Judge of Election MILLVALE DIST 5  (Prec-0381) (Vote For 1)","Geraldine Hoffman","Dem",124,99.20,577,145,1,1,"0","0"
1856,"Judge of Election MILLVALE DIST 5  (Prec-0381) (Vote For 1)","WRITE-IN","",1,0.80,577,145,1,1,"0","0"
1857,"Judge of Election MONROEVILLE WARD 1 DIST 2  (Prec-0383) (Vote For 1)","Rosalie A. Chuberko","Dem",156,99.36,637,200,1,1,"0","0"
1858,"Judge of Election MONROEVILLE WARD 1 DIST 2  (Prec-0383) (Vote For 1)","WRITE-IN","",1,0.64,637,200,1,1,"0","0"
1859,"Judge of Election MONROEVILLE WARD 1 DIST 4  (Prec-0385) (Vote For 1)","Margaret M. Myers","Dem",101,100.00,909,125,1,1,"0","0"
1860,"Judge of Election MONROEVILLE WARD 1 DIST 4  (Prec-0385) (Vote For 1)","WRITE-IN","",0,0.00,909,125,1,1,"0","0"
1861,"Judge of Election MONROEVILLE WARD 2 DIST 1  (Prec-0386) (Vote For 1)","Susan DeLaney","Dem",202,99.51,888,273,1,1,"0","0"
1862,"Judge of Election MONROEVILLE WARD 2 DIST 1  (Prec-0386) (Vote For 1)","WRITE-IN","",1,0.49,888,273,1,1,"0","0"
1863,"Judge of Election MONROEVILLE WARD 2 DIST 2  (Prec-0387) (Vote For 1)","Evelyn Ann Welsh","Dem",260,100.00,967,336,1,1,"0","0"
1864,"Judge of Election MONROEVILLE WARD 2 DIST 2  (Prec-0387) (Vote For 1)","WRITE-IN","",0,0.00,967,336,1,1,"0","0"
1865,"Judge of Election MONROEVILLE WARD 3 DIST 1  (Prec-0389) (Vote For 1)","Len Young","Rep",205,97.62,1185,304,1,1,"0","0"
1866,"Judge of Election MONROEVILLE WARD 3 DIST 1  (Prec-0389) (Vote For 1)","WRITE-IN","",5,2.38,1185,304,1,1,"0","0"
1867,"Judge of Election MONROEVILLE WARD 3 DIST 3  (Prec-0391) (Vote For 1)","Joseph P. Burke, III","Rep",184,100.00,979,303,1,1,"0","0"
1868,"Judge of Election MONROEVILLE WARD 3 DIST 3  (Prec-0391) (Vote For 1)","WRITE-IN","",0,0.00,979,303,1,1,"0","0"
1869,"Judge of Election MONROEVILLE WARD 6 DIST 4  (Prec-0403) (Vote For 1)","Beverly Siciliano","Dem",52,100.00,361,59,1,1,"0","0"
1870,"Judge of Election MONROEVILLE WARD 6 DIST 4  (Prec-0403) (Vote For 1)","WRITE-IN","",0,0.00,361,59,1,1,"0","0"
1871,"Judge of Election MONROEVILLE WARD 7 DIST 1  (Prec-0404) (Vote For 1)","E. Shirley Askew","Dem",278,99.29,1327,348,1,1,"0","0"
1872,"Judge of Election MONROEVILLE WARD 7 DIST 1  (Prec-0404) (Vote For 1)","WRITE-IN","",2,0.71,1327,348,1,1,"0","0"
1873,"Judge of Election MONROEVILLE WARD 7 DIST 2  (Prec-0405) (Vote For 1)","Deborah J. Lanier","Dem",161,100.00,831,208,1,1,"0","0"
1874,"Judge of Election MONROEVILLE WARD 7 DIST 2  (Prec-0405) (Vote For 1)","WRITE-IN","",0,0.00,831,208,1,1,"0","0"
1875,"Judge of Election MT LEBANON WARD 1 DIST 1  (Prec-0420) (Vote For 1)","Kathryn Cashman","Dem",225,99.56,830,275,1,1,"0","0"
1876,"Judge of Election MT LEBANON WARD 1 DIST 1  (Prec-0420) (Vote For 1)","WRITE-IN","",1,0.44,830,275,1,1,"0","0"
1877,"Judge of Election MT LEBANON WARD 3 DIST 2  (Prec-0436) (Vote For 1)","Teresa Ranalli","Dem",203,100.00,859,257,1,1,"0","0"
1878,"Judge of Election MT LEBANON WARD 3 DIST 2  (Prec-0436) (Vote For 1)","WRITE-IN","",0,0.00,859,257,1,1,"0","0"
1879,"Judge of Election MT LEBANON WARD 3 DIST 8  (Prec-0442) (Vote For 1)","Marcia Grimm Brent","Rep",41,93.18,322,92,1,1,"0","0"
1880,"Judge of Election MT LEBANON WARD 3 DIST 8  (Prec-0442) (Vote For 1)","WRITE-IN","",3,6.82,322,92,1,1,"0","0"
1881,"Judge of Election MT LEBANON WARD 4 DIST 3  (Prec-0445) (Vote For 1)","Dennis K.E. Pittman","Dem",143,99.31,733,195,1,1,"0","0"
1882,"Judge of Election MT LEBANON WARD 4 DIST 3  (Prec-0445) (Vote For 1)","WRITE-IN","",1,0.69,733,195,1,1,"0","0"
1883,"Judge of Election MT LEBANON WARD 4 DIST 4  (Prec-0446) (Vote For 1)","Roberta D. Campbell","Rep",143,98.62,671,242,1,1,"0","0"
1884,"Judge of Election MT LEBANON WARD 4 DIST 4  (Prec-0446) (Vote For 1)","WRITE-IN","",2,1.38,671,242,1,1,"0","0"
1885,"Judge of Election MT LEBANON WARD 4 DIST 5  (Prec-0447) (Vote For 1)","Mary Elizabeth Conlin","Rep",133,95.68,605,233,1,1,"0","0"
1886,"Judge of Election MT LEBANON WARD 4 DIST 5  (Prec-0447) (Vote For 1)","WRITE-IN","",6,4.32,605,233,1,1,"0","0"
1887,"Judge of Election MT LEBANON WARD 5 DIST 1  (Prec-0450) (Vote For 1)","William L. Hoon","Rep",80,91.95,630,168,1,1,"0","0"
1888,"Judge of Election MT LEBANON WARD 5 DIST 1  (Prec-0450) (Vote For 1)","WRITE-IN","",7,8.05,630,168,1,1,"0","0"
1889,"Judge of Election MT LEBANON WARD 5 DIST 7  (Prec-0456) (Vote For 1)","Steven J. Markovich","Dem",186,100.00,783,230,1,1,"0","0"
1890,"Judge of Election MT LEBANON WARD 5 DIST 7  (Prec-0456) (Vote For 1)","WRITE-IN","",0,0.00,783,230,1,1,"0","0"
1891,"Judge of Election MUNHALL DIST 1  (Prec-0462) (Vote For 1)","Mark Olsavicky, Sr.","Dem",53,96.36,489,61,1,1,"0","0"
1892,"Judge of Election MUNHALL DIST 1  (Prec-0462) (Vote For 1)","WRITE-IN","",2,3.64,489,61,1,1,"0","0"
1893,"Judge of Election MUNHALL DIST 3  (Prec-0464) (Vote For 1)","Nancy A. Votedian","Dem",58,98.31,520,73,1,1,"0","0"
1894,"Judge of Election MUNHALL DIST 3  (Prec-0464) (Vote For 1)","WRITE-IN","",1,1.69,520,73,1,1,"0","0"
1895,"Judge of Election MUNHALL DIST 8  (Prec-0469) (Vote For 1)","Mary Ann Fenner","Dem",134,99.26,616,176,1,1,"0","0"
1896,"Judge of Election MUNHALL DIST 8  (Prec-0469) (Vote For 1)","WRITE-IN","",1,0.74,616,176,1,1,"0","0"
1897,"Judge of Election MUNHALL DIST 9  (Prec-0470) (Vote For 1)","Constance B. Garrison","Dem",138,100.00,689,160,1,1,"0","0"
1898,"Judge of Election MUNHALL DIST 9  (Prec-0470) (Vote For 1)","WRITE-IN","",0,0.00,689,160,1,1,"0","0"
1899,"Judge of Election MUNHALL DIST 10  (Prec-0471) (Vote For 1)","Mary Ann Butler","Dem",97,98.98,508,133,1,1,"0","0"
1900,"Judge of Election MUNHALL DIST 10  (Prec-0471) (Vote For 1)","WRITE-IN","",1,1.02,508,133,1,1,"0","0"
1901,"Judge of Election MUNHALL DIST 11  (Prec-0472) (Vote For 1)","Michael J. Sarraino","Dem",204,100.00,938,247,1,1,"0","0"
1902,"Judge of Election MUNHALL DIST 11  (Prec-0472) (Vote For 1)","WRITE-IN","",0,0.00,938,247,1,1,"0","0"
1903,"Judge of Election N BRADDOCK WARD 1 DIST 1  (Prec-0477) (Vote For 1)","Doris S. Miller","Dem",55,100.00,216,61,1,1,"0","0"
1904,"Judge of Election N BRADDOCK WARD 1 DIST 1  (Prec-0477) (Vote For 1)","WRITE-IN","",0,0.00,216,61,1,1,"0","0"
1905,"Judge of Election N BRADDOCK WARD 2 DIST 1  (Prec-0480) (Vote For 1)","John Weaver","Dem",47,100.00,437,60,1,1,"0","0"
1906,"Judge of Election N BRADDOCK WARD 2 DIST 1  (Prec-0480) (Vote For 1)","WRITE-IN","",0,0.00,437,60,1,1,"0","0"
1907,"Judge of Election N FAYETTE DIST 3  (Prec-0486) (Vote For 1)","Christina Santavicca","Dem",285,98.62,2422,384,1,1,"0","0"
1908,"Judge of Election N FAYETTE DIST 3  (Prec-0486) (Vote For 1)","WRITE-IN","",4,1.38,2422,384,1,1,"0","0"
1909,"Judge of Election N VERSAILLES WARD 1 DIST 1  (Prec-0489 (Vote For 1)","Martha Jane Steliga","Dem",106,100.00,673,138,1,1,"0","0"
1910,"Judge of Election N VERSAILLES WARD 1 DIST 1  (Prec-0489 (Vote For 1)","WRITE-IN","",0,0.00,673,138,1,1,"0","0"
1911,"Judge of Election N VERSAILLES WARD 1 DIST 2  (Prec-0490 (Vote For 1)","Elizabeth L. Hughes","Dem",112,100.00,663,147,1,1,"0","0"
1912,"Judge of Election N VERSAILLES WARD 1 DIST 2  (Prec-0490 (Vote For 1)","WRITE-IN","",0,0.00,663,147,1,1,"0","0"
1913,"Judge of Election N VERSAILLES WARD 2 DIST 2  (Prec-0492 (Vote For 1)","Randy Churchfield","Dem",41,100.00,194,54,1,1,"0","0"
1914,"Judge of Election N VERSAILLES WARD 2 DIST 2  (Prec-0492 (Vote For 1)","WRITE-IN","",0,0.00,194,54,1,1,"0","0"
1915,"Judge of Election N VERSAILLES WARD 3 DIST 2  (Prec-0494 (Vote For 1)","Suzanne Wagner","Dem",102,99.03,615,125,1,1,"0","0"
1916,"Judge of Election N VERSAILLES WARD 3 DIST 2  (Prec-0494 (Vote For 1)","WRITE-IN","",1,0.97,615,125,1,1,"0","0"
1917,"Judge of Election N VERSAILLES WARD 5 DIST 1  (Prec-0497 (Vote For 1)","Terrence W. Jackson","Dem",54,100.00,569,64,1,1,"0","0"
1918,"Judge of Election N VERSAILLES WARD 5 DIST 1  (Prec-0497 (Vote For 1)","WRITE-IN","",0,0.00,569,64,1,1,"0","0"
1919,"Judge of Election N VERSAILLES WARD 7  (Prec-0501) (Vote For 1)","Betty L. Dickerson","Dem",127,100.00,705,145,1,1,"0","0"
1920,"Judge of Election N VERSAILLES WARD 7  (Prec-0501) (Vote For 1)","WRITE-IN","",0,0.00,705,145,1,1,"0","0"
1921,"Judge of Election OAKDALE DIST 1  (Prec-0502) (Vote For 1)","Lila Yamber","Dem",111,100.00,588,127,1,1,"0","0"
1922,"Judge of Election OAKDALE DIST 1  (Prec-0502) (Vote For 1)","WRITE-IN","",0,0.00,588,127,1,1,"0","0"
1923,"Judge of Election OHARA WARD 1 DIST 1  (Prec-0510) (Vote For 1)","Nancy E. Neal","Dem",175,99.43,1050,240,1,1,"0","0"
1924,"Judge of Election OHARA WARD 1 DIST 1  (Prec-0510) (Vote For 1)","WRITE-IN","",1,0.57,1050,240,1,1,"0","0"
1925,"Judge of Election OHARA WARD 2 DIST 2  (Prec-0513) (Vote For 1)","Mary Ann Frauenholz","Dem",175,99.43,900,242,1,1,"0","0"
1926,"Judge of Election OHARA WARD 2 DIST 2  (Prec-0513) (Vote For 1)","WRITE-IN","",1,0.57,900,242,1,1,"0","0"
1927,"Judge of Election OHARA WARD 3 DIST 2  (Prec-0515) (Vote For 1)","Wayne Popinski","Dem",90,100.00,575,128,1,1,"0","0"
1928,"Judge of Election OHARA WARD 3 DIST 2  (Prec-0515) (Vote For 1)","WRITE-IN","",0,0.00,575,128,1,1,"0","0"
1929,"Judge of Election PENN HILLS WARD 1 DIST 2  (Prec-0525) (Vote For 1)","E. Richard Phipps","Dem",170,99.42,753,196,1,1,"0","0"
1930,"Judge of Election PENN HILLS WARD 1 DIST 2  (Prec-0525) (Vote For 1)","WRITE-IN","",1,0.58,753,196,1,1,"0","0"
1931,"Judge of Election PENN HILLS WARD 1 DIST 3  (Prec-0526) (Vote For 1)","John Wilborn, III","Dem",87,100.00,550,93,1,1,"0","0"
1932,"Judge of Election PENN HILLS WARD 1 DIST 3  (Prec-0526) (Vote For 1)","WRITE-IN","",0,0.00,550,93,1,1,"0","0"
1933,"Judge of Election PENN HILLS WARD 2 DIST 3  (Prec-0531) (Vote For 1)","Alice May Backoefer","Rep",68,94.44,896,147,1,1,"0","0"
1934,"Judge of Election PENN HILLS WARD 2 DIST 3  (Prec-0531) (Vote For 1)","WRITE-IN","",4,5.56,896,147,1,1,"0","0"
1935,"Judge of Election PENN HILLS WARD 3 DIST 5  (Prec-0537) (Vote For 1)","Jessie A. Smith","Dem",52,100.00,469,58,1,1,"0","0"
1936,"Judge of Election PENN HILLS WARD 3 DIST 5  (Prec-0537) (Vote For 1)","WRITE-IN","",0,0.00,469,58,1,1,"0","0"
1937,"Judge of Election PENN HILLS WARD 4 DIST 2  (Prec-0540) (Vote For 1)","Kimberly A. Coles","Dem",95,96.94,739,133,1,1,"0","0"
1938,"Judge of Election PENN HILLS WARD 4 DIST 2  (Prec-0540) (Vote For 1)","WRITE-IN","",3,3.06,739,133,1,1,"0","0"
